id,Depth,Date,year,Temperature,airP_hPa,z_m,airT_oC
waterT01_0.5m_oC,0.5,2016-05-10,2016,10.7825,977,10.502015456348456,15.732142857142858
waterT01_0.5m_oC,0.5,2016-05-11,2016,10.897569444444445,979.2222222222222,10.494990016695033,10.668055555555556
waterT01_0.5m_oC,0.5,2016-05-12,2016,13.169652777777777,977.0416666666666,10.486114384116913,13.629166666666666
waterT01_0.5m_oC,0.5,2016-05-13,2016,14.639930555555555,965.3680555555555,10.489249311479108,14.00763888888889
waterT01_0.5m_oC,0.5,2016-05-14,2016,14.414305555555556,961.1111111111111,10.489463619712115,12.290277777777778
waterT01_0.5m_oC,0.5,2016-05-15,2016,13.629583333333333,957.2569444444445,10.42980684875398,5.042361111111111
waterT01_0.5m_oC,0.5,2016-05-16,2016,10.529930555555556,964.7291666666666,10.461528053950909,1.15
waterT01_0.5m_oC,0.5,2016-05-17,2016,9.449861111111112,974.2986111111111,10.509502433014545,4.677083333333333
waterT01_0.5m_oC,0.5,2016-05-18,2016,10.035208333333333,977.9236111111111,10.503371053627447,7.874305555555556
waterT01_0.5m_oC,0.5,2016-05-19,2016,11.228472222222223,976.6805555555555,10.498130025997064,10.275
waterT01_0.5m_oC,0.5,2016-05-20,2016,12.29625,978.3541666666666,10.49648060882157,13.415972222222223
waterT01_0.5m_oC,0.5,2016-05-21,2016,14.795763888888889,974.3333333333334,10.517551142662821,16.805555555555557
waterT01_0.5m_oC,0.5,2016-05-22,2016,15.567361111111111,969.7847222222222,10.590809067628154,16.952083333333334
waterT01_0.5m_oC,0.5,2016-05-23,2016,17.067708333333332,972.0486111111111,10.58432104780656,16.697222222222223
waterT01_0.5m_oC,0.5,2016-05-24,2016,18.72013888888889,970.5902777777778,10.568914131468038,18.247916666666665
waterT01_0.5m_oC,0.5,2016-05-25,2016,19.119375,970.5833333333334,10.567734945093957,17.85
waterT01_0.5m_oC,0.5,2016-05-26,2016,18.538194444444443,976.8333333333334,10.562822126227264,14.619444444444444
waterT01_0.5m_oC,0.5,2016-05-27,2016,19.63013888888889,972.4513888888889,10.555422190837625,18.564583333333335
waterT01_0.5m_oC,0.5,2016-05-28,2016,21.070069444444446,975.8611111111111,10.539541589409014,19.84027777777778
waterT01_0.5m_oC,0.5,2016-05-29,2016,21.369166666666665,976.4652777777778,10.53831135951115,18.224305555555556
waterT01_0.5m_oC,0.5,2016-05-30,2016,22.430138888888887,968.5972222222222,10.511112642101697,21.929166666666667
waterT01_0.5m_oC,0.5,2016-05-31,2016,22.19611111111111,968.625,10.463815498709216,17.50138888888889
waterT01_0.5m_oC,0.5,2016-06-01,2016,21.09201388888889,978.0625,10.47237144777609,14.777083333333334
waterT01_0.5m_oC,0.5,2016-06-02,2016,20.665208333333332,974.6180555555555,10.502842228445319,15.614583333333334
waterT01_0.5m_oC,0.5,2016-06-03,2016,20.32951388888889,971.7013888888889,10.497792284657162,18.71736111111111
waterT01_0.5m_oC,0.5,2016-06-04,2016,20.998819444444443,973.8611111111111,10.496185913668572,16.761805555555554
waterT01_0.5m_oC,0.5,2016-06-05,2016,20.535,966.3888888888889,10.50272859736052,15.210416666666667
waterT01_0.5m_oC,0.5,2016-06-06,2016,19.40222222222222,955.4236111111111,10.522112757103038,16.803472222222222
waterT01_0.5m_oC,0.5,2016-06-07,2016,19.410138888888888,955.6319444444445,10.524780014992663,15.057638888888889
waterT01_0.5m_oC,0.5,2016-06-08,2016,18.580069444444444,956.8472222222222,10.528984852682155,9.399305555555555
waterT01_0.5m_oC,0.5,2016-06-09,2016,16.507916666666667,962.4791666666666,10.532527224298471,7.19375
waterT01_0.5m_oC,0.5,2016-06-10,2016,15.665555555555555,970.7152777777778,10.592431152868489,10.640972222222222
waterT01_0.5m_oC,0.5,2016-06-11,2016,16.424652777777776,968.6319444444445,10.593744685083305,11.57013888888889
waterT01_0.5m_oC,0.5,2016-06-12,2016,15.762708333333332,960.3819444444445,10.513704605987316,9.873611111111112
waterT01_0.5m_oC,0.5,2016-06-13,2016,15.162986111111111,966.9791666666666,10.449626105825581,12.689583333333333
waterT01_0.5m_oC,0.5,2016-06-14,2016,15.681458333333333,969.3611111111111,10.45623980991925,14.9625
waterT01_0.5m_oC,0.5,2016-06-15,2016,17.25173611111111,970.4097222222222,10.509991396852584,17.538194444444443
waterT01_0.5m_oC,0.5,2016-06-16,2016,18.75722222222222,969.0763888888889,10.499420946358985,16.983333333333334
waterT01_0.5m_oC,0.5,2016-06-17,2016,20.140833333333333,971.8611111111111,10.496302460150359,17.713194444444444
waterT01_0.5m_oC,0.5,2016-06-18,2016,21.515069444444446,978.3125,10.49641937946586,18.988888888888887
waterT01_0.5m_oC,0.5,2016-06-19,2016,22.731180555555557,978.7013888888889,10.504120483082067,22.974305555555556
waterT01_0.5m_oC,0.5,2016-06-20,2016,23.68402777777778,972.6111111111111,10.486085144108555,23.71388888888889
waterT01_0.5m_oC,0.5,2016-06-21,2016,23.0975,963.8194444444445,10.455665750055088,17.486805555555556
waterT01_0.5m_oC,0.5,2016-06-22,2016,21.835486111111113,965.4375,10.459166175220103,13.542361111111111
waterT01_0.5m_oC,0.5,2016-06-23,2016,21.282013888888887,968.9097222222222,10.456120473380617,14.792361111111111
waterT01_0.5m_oC,0.5,2016-06-24,2016,21.41513888888889,974.5902777777778,10.451806038504472,15.511805555555556
waterT01_0.5m_oC,0.5,2016-06-25,2016,22.529027777777777,978.0625,10.44598255888721,19.61111111111111
waterT01_0.5m_oC,0.5,2016-06-26,2016,23.46902777777778,977.0833333333334,10.44388394680596,21.115277777777777
waterT01_0.5m_oC,0.5,2016-06-27,2016,23.75027777777778,970.0208333333334,10.443956959903069,21.915277777777778
waterT01_0.5m_oC,0.5,2016-06-28,2016,23.404027777777777,969.2361111111111,10.456611677407697,19.969444444444445
waterT01_0.5m_oC,0.5,2016-06-29,2016,23.022916666666667,969.6319444444445,10.470214189620206,16.394444444444446
waterT01_0.5m_oC,0.5,2016-06-30,2016,22.584375,971.6666666666666,10.489951908342222,18.18125
waterT01_0.5m_oC,0.5,2016-07-01,2016,23.230555555555554,970.9444444444445,10.485719303213742,18.85
waterT01_0.5m_oC,0.5,2016-07-02,2016,22.46263888888889,966.3680555555555,10.492107704904907,14.541666666666666
waterT01_0.5m_oC,0.5,2016-07-03,2016,21.469791666666666,971.7222222222222,10.456677066001689,14.938194444444445
waterT01_0.5m_oC,0.5,2016-07-04,2016,22.07,971.1875,10.452199159640521,18.759027777777778
waterT01_0.5m_oC,0.5,2016-07-05,2016,23.19841121495327,966.7289719626168,10.446220086875057,20.21121495327103
waterT01_0.5m_oC,0.5,2016-07-06,2016,24.31050505050505,967.3030303030303,10.43888043399949,22.85757575757576
waterT01_0.5m_oC,0.5,2016-07-07,2016,23.672156862745098,967.7843137254902,10.437817034519306,19.570588235294117
waterT01_0.5m_oC,0.5,2016-07-08,2016,22.83013888888889,970.0972222222222,10.439497454462591,16.54722222222222
waterT01_0.5m_oC,0.5,2016-07-09,2016,21.870486111111113,968.0625,10.441634735740552,14.724305555555556
waterT01_0.5m_oC,0.5,2016-07-10,2016,20.640625,969.625,10.449660003246095,14.109722222222222
waterT01_0.5m_oC,0.5,2016-07-11,2016,20.95284722222222,975.9791666666666,10.450559979990883,17.41875
waterT01_0.5m_oC,0.5,2016-07-12,2016,22.589861111111112,975.375,10.447554098777637,20.1375
waterT01_0.5m_oC,0.5,2016-07-13,2016,23.628958333333333,971.3263888888889,10.42626899823363,21.81111111111111
waterT01_0.5m_oC,0.5,2016-07-14,2016,24.268541666666668,965.7847222222222,10.427014382813924,22.994444444444444
waterT01_0.5m_oC,0.5,2016-07-15,2016,24.120763888888888,965.0833333333334,10.428055447918828,20.8875
waterT01_0.5m_oC,0.5,2016-07-16,2016,23.751041666666666,973.1388888888889,10.445078308540063,16.961805555555557
waterT01_0.5m_oC,0.5,2016-07-17,2016,23.72715277777778,976.9166666666666,10.440583473827546,18.945138888888888
waterT01_0.5m_oC,0.5,2016-07-18,2016,23.92222222222222,970.5416666666666,10.43989593796048,19.73611111111111
waterT01_0.5m_oC,0.5,2016-07-19,2016,22.987152777777776,975.4097222222222,10.420186141759226,16.143055555555556
waterT01_0.5m_oC,0.5,2016-07-20,2016,22.548194444444444,978.5833333333334,10.421157648055727,17.26597222222222
waterT01_0.5m_oC,0.5,2016-07-21,2016,23.047361111111112,974.8958333333334,10.435565238964815,19.920833333333334
waterT01_0.5m_oC,0.5,2016-07-22,2016,23.676875,965.3194444444445,10.447175562415993,23.64097222222222
waterT01_0.5m_oC,0.5,2016-07-23,2016,24.056041666666665,967.0277777777778,10.346074854888714,20.354166666666668
waterT01_0.5m_oC,0.5,2016-07-24,2016,23.93514563106796,973.2233009708738,10.327534696957922,19.993203883495145
waterT01_0.5m_oC,0.5,2016-07-25,2016,23.706458333333334,969.8611111111111,10.336627339965458,17.709722222222222
waterT01_0.5m_oC,0.5,2016-07-26,2016,23.212430555555557,967.3125,10.369074274004552,20.397222222222222
waterT01_0.5m_oC,0.5,2016-07-27,2016,23.741319444444443,970.4097222222222,10.392630285741474,20.288888888888888
waterT01_0.5m_oC,0.5,2016-07-28,2016,24.157569444444444,970.7152777777778,10.40555615286848,20.535416666666666
waterT01_0.5m_oC,0.5,2016-07-29,2016,24.0625,972.5208333333334,10.401450165689727,18.038888888888888
waterT01_0.5m_oC,0.5,2016-07-30,2016,23.855221238938054,976.0265486725664,10.393670721632839,19.023893805309733
waterT01_0.5m_oC,0.5,2016-07-31,2016,24.380520833333332,977.90625,10.385527254358866,21.234375
waterT01_0.5m_oC,0.5,2016-08-01,2016,24.188472222222224,977.9027777777778,10.37962516117184,19.43888888888889
waterT01_0.5m_oC,0.5,2016-08-02,2016,24.431180555555557,979.0694444444445,10.372242360909308,20.031944444444445
waterT01_0.5m_oC,0.5,2016-08-03,2016,24.97797619047619,978.0595238095239,10.364306558377663,22.91190476190476
waterT01_0.5m_oC,0.5,2016-08-04,2016,25.28673611111111,975.5,10.361348897955855,22.095833333333335
waterT01_0.5m_oC,0.5,2016-08-05,2016,25.798680555555556,969.5,10.357809648512323,23.794444444444444
waterT01_0.5m_oC,0.5,2016-08-06,2016,25.49826388888889,963.2986111111111,10.351046216442144,21.15625
waterT01_0.5m_oC,0.5,2016-08-07,2016,24.673103448275864,968.4137931034483,10.342283864848712,19.79310344827586
waterT01_0.5m_oC,0.5,2016-08-08,2016,24.01027027027027,974.6351351351351,10.316622644782818,21.125675675675677
