id,Depth,Date,year,Temperature,airP_hPa,z_m,airT_oC
waterT01_1.7m_oC,1.7,2015-05-14,2015,14.41055,982.2175,10.833968905,15.567499999999999
waterT01_1.7m_oC,1.7,2015-05-15,2015,14.653208333333334,980.3416666666667,10.829188749333333,11.544166666666667
waterT01_1.7m_oC,1.7,2015-05-16,2015,14.971741666666667,975.7533333333333,10.82315172775,14.033333333333333
waterT01_1.7m_oC,1.7,2015-05-17,2015,15.109441666666667,NA,NA,NA
waterT01_1.7m_oC,1.7,2015-05-18,2015,15.81345,975.9283333333333,10.813508891,16.4275
waterT01_1.7m_oC,1.7,2015-05-19,2015,16.5191,965.9091666666667,10.821659291833333,19.419999999999998
waterT01_1.7m_oC,1.7,2015-05-20,2015,16.4812,966.2008333333333,10.8160434525,8.278333333333332
waterT01_1.7m_oC,1.7,2015-05-21,2015,16.372975,966.9433333333334,10.8068470595,10.9175
waterT01_1.7m_oC,1.7,2015-05-22,2015,16.332408333333333,968.4483333333334,10.801608664,7.399166666666667
waterT01_1.7m_oC,1.7,2015-05-23,2015,15.149133333333333,978.9708333333333,10.794342358666666,5.244166666666667
waterT01_1.7m_oC,1.7,2015-05-24,2015,15.088933333333333,975.2366666666667,10.78599526175,14.74
waterT01_1.7m_oC,1.7,2015-05-25,2015,15.779416666666666,976.0383333333333,10.78202053625,15.788333333333334
waterT01_1.7m_oC,1.7,2015-05-26,2015,16.210266666666666,972.4483333333334,10.802378349,18.654166666666665
waterT01_1.7m_oC,1.7,2015-05-27,2015,16.707825,972.2975,10.807124754583333,20.773333333333333
waterT01_1.7m_oC,1.7,2015-05-28,2015,16.979266666666668,973.76,10.808844737583334,18.3475
waterT01_1.7m_oC,1.7,2015-05-29,2015,17.68755,981.9216666666666,10.804493899666667,14.584166666666667
waterT01_1.7m_oC,1.7,2015-05-30,2015,18.701175,972.2066666666667,10.799559329666666,19.093333333333334
waterT01_1.7m_oC,1.7,2015-05-31,2015,18.2126,978.5025,10.802776362833333,10.134166666666667
waterT01_1.7m_oC,1.7,2015-06-01,2015,17.939041666666668,982.3108333333333,10.79330050425,10.456666666666667
waterT01_1.7m_oC,1.7,2015-06-02,2015,17.291458333333335,980.4608333333333,10.786990253583333,7.9875
waterT01_1.7m_oC,1.7,2015-06-03,2015,16.716575,981.0708333333333,10.782186651666667,8.876666666666667
waterT01_1.7m_oC,1.7,2015-06-04,2015,17.147766666666666,979.9341666666667,10.77397742575,13.264166666666666
waterT01_1.7m_oC,1.7,2015-06-05,2015,17.747616666666666,973.6508333333334,10.76670792825,15.255
waterT01_1.7m_oC,1.7,2015-06-06,2015,17.339100000000002,975.6925,10.760938722166667,12.405833333333334
waterT01_1.7m_oC,1.7,2015-06-07,2015,17.865241666666666,976.4541666666667,10.752921883333334,11.574166666666667
waterT01_1.7m_oC,1.7,2015-06-08,2015,17.820241666666668,NA,NA,NA
waterT01_1.7m_oC,1.7,2015-06-09,2015,17.588375,960.9,10.800405243166667,16.005833333333335
waterT01_1.7m_oC,1.7,2015-06-10,2015,17.967391666666668,963.7191666666666,10.8098660765,16.19
waterT01_1.7m_oC,1.7,2015-06-11,2015,18.478616666666667,963.6641666666667,10.812868587166667,16.743333333333332
waterT01_1.7m_oC,1.7,2015-06-12,2015,18.882108333333335,970.8366666666667,10.80755444175,16.548333333333332
waterT01_1.7m_oC,1.7,2015-06-13,2015,18.9027,971.3725,10.806290462416667,17.086666666666666
waterT01_1.7m_oC,1.7,2015-06-14,2015,19.513575,976.305,10.796409627083333,14.959166666666667
waterT01_1.7m_oC,1.7,2015-06-15,2015,19.963791666666665,972.4758333333333,10.78635626025,15.97
waterT01_1.7m_oC,1.7,2015-06-16,2015,20.032975,968.4475,10.782733828583334,17.5875
waterT01_1.7m_oC,1.7,2015-06-17,2015,19.52734166666667,977.5908333333333,10.784864443,14.066666666666666
waterT01_1.7m_oC,1.7,2015-06-18,2015,20.162158333333334,972.1516666666666,10.775953507,16.8175
waterT01_1.7m_oC,1.7,2015-06-19,2015,20.281566666666667,971.7783333333333,10.770635447083333,14.268333333333333
waterT01_1.7m_oC,1.7,2015-06-20,2015,20.697408333333332,974.8208333333333,10.7610105815,13.664166666666667
waterT01_1.7m_oC,1.7,2015-06-21,2015,20.976041666666667,966.4216666666666,10.753808246083333,17.0225
waterT01_1.7m_oC,1.7,2015-06-22,2015,21.271083333333333,969.1216666666667,10.75167590825,18.659166666666668
waterT01_1.7m_oC,1.7,2015-06-23,2015,21.67295,963.8441666666666,10.757866430916666,18.175
